  99 0.40999289 -3.47850642 0.07148067 2.02329965 4.42477852 8.27691419 11.36857255 11.62298764 12.76665971 13.59209531 14.94685786 20.98571044 22.82012395 23.43588986 23.57549709
 100 0.41643883 -3.66047926 0.28207551 2.15739967 4.54366999 8.40765357 11.11910150 11.38845357 12.62794121 13.48322071 15.51126742 20.40754559 22.69773158 23.34961964 23.65553094
 101 0.42288478 -3.84036677 0.50338390 2.30775233 4.66331319 8.53207079 10.88070809 11.16132700 12.50904068 13.39753185 16.06530802 19.81513735 22.57099248 23.10580218 23.95041867
 102 0.42933072 -4.01670879 0.73526801 2.47270945 4.78261242 8.64669586 10.65369538 10.94267060 12.41062504 13.33586176 16.60073727 19.22345857 22.46046751 22.85019669 24.02248174
 103 0.43577667 -4.18828444 0.97757710 2.65076481 4.90041489 8.74810411 10.43827546 10.73298120 12.33222829 13.29862555 17.10796294 18.64055665 22.37186701 22.59047919 24.03382652
 104 0.44222261 -4.35407633 1.23014382 2.84051204 5.01553967 8.83332760 10.23458538 10.53249692 12.27165647 13.28567296 17.57531211 18.07240759 22.30554056 22.33637372 24.01938939
 105 0.44866856 -4.51323707 1.49277801 3.04060104 5.12681631 8.90030675 10.04270272 10.34131270 12.22435619 13.29615010 17.52463188 17.98869648 22.09997911 22.25904995 23.98011346
 106 0.45511450 -4.66505986 1.76525695 3.24969392 5.23313109 8.94823774 9.86265994 10.15942727 12.18292866 13.32841131 17.00334947 18.33210711 21.89554223 22.22813045 23.91724539
 107 0.46156045 -4.80895365 2.04731096 3.46642058 5.33347620 8.97767565 9.69445711 9.98676383 12.13700257 13.38002959 16.51573089 18.59008759 21.73759778 22.20738317 23.83208828
 108 0.46800639 -4.94442256 2.33860275 3.68933260 5.42699555 8.99034944 9.53807248 9.82318122 12.07367662 13.44794182 16.07024835 18.75344358 21.63617424 22.19099833 23.72576275
 109 0.47445234 -5.07104917 2.63869810 3.91685360 5.51302054 8.98877248 9.39347108 9.66848387 11.97879535 13.52872696 15.67628095 18.82655190 21.59048842 22.17350238 23.59906786
 110 0.48089828 -5.18848121 2.94702442 4.14722393 5.59109093 8.97580002 9.26061132 9.52243628 11.83937045 13.61895920 15.34254534 18.82971464 21.58733344 22.15042519 23.45253596
 111 0.48734422 -5.29642113 3.26281075 4.37843670 5.66095905 8.95425944 9.13944977 9.38478747 11.64700588 13.71552866 15.07430324 18.79281744 21.60757635 22.11878553 23.28674348
 112 0.49379017 -5.39461816 3.58499802 4.60816225 5.72257880 8.92670392 9.02994449 9.25531209 11.40088259 13.81581416 14.87072315 18.74634560 21.63458894 22.07734082 23.10286935
 113 0.50023611 -5.48286274 3.91209882 4.83365826 5.77608268 8.89527199 8.93205717 9.13387677 11.10816386 13.91763920 14.72460105 18.71636315 21.65809926 22.02659706 22.90339776
 114 0.50668206 -5.56098294 4.24196874 5.05166493 5.82175017 8.84575428 8.86159473 9.02054100 10.78155313 14.01902431 14.62486905 18.72330969 21.67373128 21.96860867 22.69277577
 115 0.51312800 -5.62884258 4.57142106 5.25828997 5.85996984 8.77100757 8.82666870 8.91569953 10.43625588 14.11782771 14.55986526 18.78172487 21.68105063 21.90661757 22.47780289
 116 0.51957395 -5.68634050 4.89556188 5.44890179 5.89119763 8.70779403 8.79057782 8.82026282 10.08857284 14.21140702 14.51943814 18.89891922 21.68175997 21.84459314 22.26757850
